Sample_ID,Plant_Material,UV_Visible,SEM,TEM,EDAX,XRD,Particle_Size,Antifungal_Activity,Antibacterial_Activity,Antioxidant_Activity,Anti_Inflammatory_Activity
4376,Smilax Zeylanica leaves,264.83,58.15,3.13,38.29,40.24,54.96,0,1,0,0
4377,Smilax Zeylanica leaves,459.94,61.59,3.34,19.65,74.04,19.16,0,1,0,1
4378,Smilax Zeylanica leaves,596.31,33.86,4.32,93.68,76.22,60.75,1,0,1,1
4379,Smilax Zeylanica leaves,356.59,54.04,3.58,35.39,25.93,19.77,0,1,0,0
4380,Smilax Zeylanica leaves,216.49,15.76,2.88,98.63,46.64,87.68,0,0,1,0
4381,Smilax Zeylanica leaves,464.84,76.74,6.58,82.12,65.72,93.13,0,1,1,1
4382,Smilax Zeylanica leaves,532.58,45.56,5.91,66.89,50.38,76.75,1,0,1,1
4383,Smilax Zeylanica leaves,260.24,81.82,6.11,0.61,46.63,54.88,0,1,0,0
4384,Smilax Zeylanica leaves,611.22,40.35,8.93,10.88,34.35,39.72,1,0,0,0
4385,Smilax Zeylanica leaves,291.08,58.72,7.17,19.87,26.21,1.72,0,1,0,0
4386,Smilax Zeylanica leaves,564.66,61.62,3.5,49.65,62.88,81.02,1,1,0,1
4387,Smilax Zeylanica leaves,674.2,10.26,1.09,35.51,71.82,11.48,1,0,0,1
4388,Smilax Zeylanica leaves,266.15,50.79,9.92,79.14,49.73,64.16,0,1,1,0
4389,Smilax Zeylanica leaves,495.15,41.55,8.17,12.49,32.35,82.67,0,0,0,0
4390,Smilax Zeylanica leaves,652.71,18.52,6.4,98.45,38.02,12.69,1,0,1,0
4391,Smilax Zeylanica leaves,214.9,56.46,1.82,51.22,20.94,77.33,0,1,1,0
4392,Smilax Zeylanica leaves,723.35,82.41,3.31,53.7,74.2,84.1,1,1,1,1
4393,Smilax Zeylanica leaves,725.78,65.77,6.4,76.71,37.9,53.27,1,1,1,0
4394,Smilax Zeylanica leaves,577.35,61.11,3.42,64.85,56.79,23.88,1,1,1,1
4395,Smilax Zeylanica leaves,276.11,24.68,2.55,39.95,56.72,30.63,0,0,0,1
4396,Smilax Zeylanica leaves,381.13,25.04,6.18,63.87,76.68,71.34,0,0,1,1
4397,Smilax Zeylanica leaves,714.02,55.11,6.66,75.33,79.55,7.28,1,1,1,1
4398,Smilax Zeylanica leaves,357.72,54.06,1.66,36.19,56.74,4.58,0,1,0,1
4399,Smilax Zeylanica leaves,294.58,41.45,2.9,45.53,66.43,6.66,0,0,0,1
4400,Smilax Zeylanica leaves,720.71,67.51,8.12,91.09,60.39,50.54,1,1,1,1
4401,Smilax Zeylanica leaves,603.87,32.17,9.4,92.7,67.99,51.61,1,0,1,1
4402,Smilax Zeylanica leaves,434.54,71.44,3.01,75.7,72.12,87.18,0,1,1,1
4403,Smilax Zeylanica leaves,320.65,64.95,7.75,27.76,58.99,61.99,0,1,0,1
4404,Smilax Zeylanica leaves,320.2,70.63,4.11,68.83,43.29,57.24,0,1,1,0
4405,Smilax Zeylanica leaves,722.59,35.25,6.31,61.76,39.03,76.47,1,0,1,0
4406,Smilax Zeylanica leaves,317.9,39.81,4.61,19.74,62.98,4.68,0,0,0,1
4407,Smilax Zeylanica leaves,225.09,78.12,9.56,6.0,77.84,68.91,0,1,0,1
4408,Smilax Zeylanica leaves,756.01,90.41,6.91,10.61,65.89,12.24,1,1,0,1
4409,Smilax Zeylanica leaves,781.16,25.32,4.0,46.75,28.9,13.99,1,0,0,0
4410,Smilax Zeylanica leaves,266.8,94.95,8.5,0.36,33.76,34.34,0,1,0,0
4411,Smilax Zeylanica leaves,549.52,37.25,2.45,78.45,39.46,39.63,1,0,1,0
4412,Smilax Zeylanica leaves,557.87,84.15,4.96,51.68,49.97,60.87,1,1,1,0
4413,Smilax Zeylanica leaves,722.38,97.32,2.34,81.63,64.19,89.24,1,1,1,1
4414,Smilax Zeylanica leaves,768.21,97.82,4.26,78.6,55.73,75.49,1,1,1,1
4415,Smilax Zeylanica leaves,252.16,14.79,5.01,97.68,79.58,54.09,0,0,1,1
4416,Smilax Zeylanica leaves,612.65,73.55,9.08,69.69,35.24,80.04,1,1,1,0
4417,Smilax Zeylanica leaves,701.58,12.64,1.7,40.87,45.66,97.37,1,0,0,0
4418,Smilax Zeylanica leaves,727.94,68.87,1.36,34.47,56.92,5.44,1,1,0,1
4419,Smilax Zeylanica leaves,386.84,94.71,6.69,64.79,26.87,1.73,0,1,1,0
4420,Smilax Zeylanica leaves,439.05,43.88,2.2,34.21,45.03,31.93,0,0,0,0
4421,Smilax Zeylanica leaves,747.1,41.93,6.6,24.41,23.23,6.46,1,0,0,0
4422,Smilax Zeylanica leaves,669.14,90.62,8.14,78.05,78.52,73.9,1,1,1,1
4423,Smilax Zeylanica leaves,331.8,89.0,6.63,83.73,71.32,97.27,0,1,1,1
4424,Smilax Zeylanica leaves,604.04,31.85,8.72,76.58,47.88,2.29,1,0,1,0
4425,Smilax Zeylanica leaves,546.67,78.09,9.76,83.83,46.22,83.25,1,1,1,0
4426,Smilax Zeylanica leaves,504.43,78.59,9.11,97.85,75.36,40.28,1,1,1,1
4427,Smilax Zeylanica leaves,780.2,72.58,6.0,28.08,25.21,76.61,1,1,0,0
4428,Smilax Zeylanica leaves,409.32,24.93,6.25,25.7,49.04,30.0,0,0,0,0
4429,Smilax Zeylanica leaves,320.53,32.82,2.25,13.75,52.08,58.76,0,0,0,1
4430,Smilax Zeylanica leaves,357.75,31.73,3.18,24.44,50.57,47.55,0,0,0,1
4431,Smilax Zeylanica leaves,221.52,83.6,5.99,11.44,75.97,52.91,0,1,0,1
4432,Smilax Zeylanica leaves,228.57,18.64,4.28,97.72,46.34,41.79,0,0,1,0
4433,Smilax Zeylanica leaves,749.76,54.64,7.46,19.23,50.36,86.88,1,1,0,1
4434,Smilax Zeylanica leaves,594.1,39.56,2.78,82.98,44.16,88.36,1,0,1,0
4435,Smilax Zeylanica leaves,765.57,18.01,6.88,86.12,26.73,7.3,1,0,1,0
4436,Smilax Zeylanica leaves,694.46,69.19,2.19,31.47,79.29,25.9,1,1,0,1
4437,Smilax Zeylanica leaves,730.48,20.15,3.17,88.26,26.17,93.57,1,0,1,0
4438,Smilax Zeylanica leaves,657.45,76.09,4.21,46.64,64.0,37.01,1,1,0,1
4439,Smilax Zeylanica leaves,755.69,24.45,1.18,37.34,53.29,71.31,1,0,0,1
4440,Smilax Zeylanica leaves,650.2,55.18,9.0,36.46,23.64,96.54,1,1,0,0
4441,Smilax Zeylanica leaves,605.34,79.77,1.3,93.07,55.5,64.86,1,1,1,1
4442,Smilax Zeylanica leaves,657.31,63.84,8.85,87.2,46.75,48.33,1,1,1,0
4443,Smilax Zeylanica leaves,313.79,90.92,8.55,2.17,76.09,20.28,0,1,0,1
4444,Smilax Zeylanica leaves,582.31,37.81,5.29,9.61,39.69,41.49,1,0,0,0
4445,Smilax Zeylanica leaves,217.77,51.52,9.66,81.65,53.5,44.47,0,1,1,1
4446,Smilax Zeylanica leaves,377.09,29.06,7.26,63.7,50.71,14.75,0,0,1,1
4447,Smilax Zeylanica leaves,497.63,27.93,4.27,74.71,26.54,16.29,0,0,1,0
4448,Smilax Zeylanica leaves,233.64,12.92,9.86,39.99,29.03,86.98,0,0,0,0
4449,Smilax Zeylanica leaves,269.33,22.6,8.62,16.28,40.65,71.7,0,0,0,0
4450,Smilax Zeylanica leaves,347.86,20.03,6.46,47.25,49.35,96.62,0,0,0,0
4451,Smilax Zeylanica leaves,785.58,65.0,8.57,43.69,59.1,50.67,1,1,0,1
4452,Smilax Zeylanica leaves,771.29,15.29,3.71,7.25,43.95,98.73,1,0,0,0
4453,Smilax Zeylanica leaves,687.25,23.9,1.71,67.87,65.13,23.11,1,0,1,1
4454,Smilax Zeylanica leaves,251.24,85.15,1.48,63.02,36.77,43.25,0,1,1,0
4455,Smilax Zeylanica leaves,552.55,52.41,3.15,7.4,40.27,30.07,1,1,0,0
4456,Smilax Zeylanica leaves,395.81,15.35,8.7,71.24,60.82,55.34,0,0,1,1
4457,Smilax Zeylanica leaves,584.36,13.04,7.17,40.52,72.55,51.13,1,0,0,1
4458,Smilax Zeylanica leaves,770.58,70.59,3.74,96.44,54.81,13.88,1,1,1,1
4459,Smilax Zeylanica leaves,382.03,10.23,1.63,11.22,25.28,77.93,0,0,0,0
4460,Smilax Zeylanica leaves,769.35,34.78,3.14,20.16,37.17,87.69,1,0,0,0
4461,Smilax Zeylanica leaves,785.95,54.11,3.12,21.47,38.23,86.14,1,1,0,0
4462,Smilax Zeylanica leaves,565.09,59.45,4.33,14.74,37.41,40.36,1,1,0,0
4463,Smilax Zeylanica leaves,397.73,86.4,9.57,7.46,54.06,18.7,0,1,0,1
4464,Smilax Zeylanica leaves,412.22,98.98,7.14,65.23,42.9,68.32,0,1,1,0
4465,Smilax Zeylanica leaves,701.75,24.58,9.99,73.65,43.57,87.56,1,0,1,0
4466,Smilax Zeylanica leaves,612.32,19.33,6.73,5.7,21.59,4.85,1,0,0,0
4467,Smilax Zeylanica leaves,779.44,86.71,2.95,6.82,50.15,14.93,1,1,0,1
4468,Smilax Zeylanica leaves,533.61,35.53,1.55,40.66,74.49,31.11,1,0,0,1
4469,Smilax Zeylanica leaves,630.91,68.31,5.76,80.44,26.11,39.08,1,1,1,0
4470,Smilax Zeylanica leaves,548.2,84.3,2.02,52.93,33.51,80.75,1,1,1,0
4471,Smilax Zeylanica leaves,283.49,99.17,9.51,86.63,56.43,23.27,0,1,1,1
4472,Smilax Zeylanica leaves,766.67,74.17,2.58,31.05,64.26,53.42,1,1,0,1
4473,Smilax Zeylanica leaves,586.86,55.67,5.11,47.83,69.62,73.95,1,1,0,1
4474,Smilax Zeylanica leaves,628.72,23.24,1.37,71.06,68.11,42.85,1,0,1,1
4475,Smilax Zeylanica leaves,491.1,44.86,4.04,10.56,24.49,39.74,0,0,0,0
4476,Smilax Zeylanica leaves,530.1,95.61,2.47,29.99,20.69,84.55,1,1,0,0
4477,Smilax Zeylanica leaves,548.19,51.04,7.19,28.58,52.03,40.0,1,1,0,1
4478,Smilax Zeylanica leaves,293.74,60.8,4.48,87.88,35.01,51.64,0,1,1,0
4479,Smilax Zeylanica leaves,270.9,47.58,4.14,42.58,27.85,27.8,0,0,0,0
4480,Smilax Zeylanica leaves,633.73,67.15,2.27,70.76,72.14,35.96,1,1,1,1
4481,Smilax Zeylanica leaves,744.75,63.22,5.42,28.26,41.71,95.64,1,1,0,0
4482,Smilax Zeylanica leaves,496.33,39.59,8.56,13.25,46.83,32.44,0,0,0,0
4483,Smilax Zeylanica leaves,736.06,23.41,5.38,55.45,41.32,84.28,1,0,1,0
4484,Smilax Zeylanica leaves,731.86,68.31,2.03,84.03,75.52,19.05,1,1,1,1
4485,Smilax Zeylanica leaves,237.38,58.69,4.38,15.12,71.96,5.83,0,1,0,1
4486,Smilax Zeylanica leaves,253.86,28.5,7.12,70.67,28.73,77.98,0,0,1,0
4487,Smilax Zeylanica leaves,747.04,28.15,8.63,4.22,49.94,90.37,1,0,0,0
4488,Smilax Zeylanica leaves,339.03,79.31,2.41,82.26,64.69,37.31,0,1,1,1
4489,Smilax Zeylanica leaves,725.64,92.19,1.84,58.01,56.37,70.54,1,1,1,1
4490,Smilax Zeylanica leaves,783.61,70.21,2.24,37.46,40.95,49.5,1,1,0,0
4491,Smilax Zeylanica leaves,472.84,73.06,2.75,97.77,21.93,91.73,0,1,1,0
4492,Smilax Zeylanica leaves,655.49,10.62,3.62,84.4,21.45,68.82,1,0,1,0
4493,Smilax Zeylanica leaves,553.56,64.03,2.06,49.27,39.45,49.74,1,1,0,0
4494,Smilax Zeylanica leaves,554.63,45.83,5.88,65.15,56.92,41.76,1,0,1,1
4495,Smilax Zeylanica leaves,777.95,16.75,4.1,81.57,37.3,31.41,1,0,1,0
4496,Smilax Zeylanica leaves,718.69,71.41,7.0,39.88,70.23,3.92,1,1,0,1
4497,Smilax Zeylanica leaves,770.88,42.46,4.79,69.65,42.92,20.44,1,0,1,0
4498,Smilax Zeylanica leaves,723.89,13.17,1.43,27.67,34.0,62.83,1,0,0,0
4499,Smilax Zeylanica leaves,783.49,12.16,5.72,34.45,64.48,95.48,1,0,0,1
4500,Smilax Zeylanica leaves,319.76,46.68,1.41,55.99,59.47,14.82,0,0,1,1
4501,Smilax Zeylanica leaves,308.55,48.16,4.02,3.97,62.2,90.95,0,0,0,1
4502,Smilax Zeylanica leaves,275.95,13.06,2.95,12.58,24.16,42.49,0,0,0,0
4503,Smilax Zeylanica leaves,278.36,66.51,6.09,23.04,40.87,95.82,0,1,0,0
4504,Smilax Zeylanica leaves,729.69,80.8,9.6,94.5,69.96,1.67,1,1,1,1
4505,Smilax Zeylanica leaves,466.04,62.24,6.95,85.21,33.67,20.99,0,1,1,0
4506,Smilax Zeylanica leaves,226.45,69.73,6.45,44.55,53.36,36.82,0,1,0,1
4507,Smilax Zeylanica leaves,298.91,76.91,3.49,91.7,36.77,6.43,0,1,1,0
4508,Smilax Zeylanica leaves,621.73,22.14,7.66,21.76,33.62,43.35,1,0,0,0
4509,Smilax Zeylanica leaves,220.54,90.04,2.0,72.18,35.59,84.64,0,1,1,0
4510,Smilax Zeylanica leaves,504.27,53.16,2.58,31.87,44.06,79.66,1,1,0,0
4511,Smilax Zeylanica leaves,350.52,61.92,4.69,99.87,39.65,9.55,0,1,1,0
4512,Smilax Zeylanica leaves,386.64,71.72,9.89,11.42,70.58,4.49,0,1,0,1
4513,Smilax Zeylanica leaves,282.81,33.43,9.04,48.99,70.38,88.78,0,0,0,1
4514,Smilax Zeylanica leaves,426.03,46.66,4.46,2.37,54.11,78.34,0,0,0,1
4515,Smilax Zeylanica leaves,411.85,43.74,9.3,16.38,54.99,83.18,0,0,0,1
4516,Smilax Zeylanica leaves,563.0,14.53,6.11,16.85,51.06,40.39,1,0,0,1
4517,Smilax Zeylanica leaves,792.0,13.73,8.73,54.56,67.47,11.83,1,0,1,1
4518,Smilax Zeylanica leaves,578.42,96.82,1.11,84.48,42.1,91.93,1,1,1,0
4519,Smilax Zeylanica leaves,419.32,75.42,6.91,28.37,62.69,56.18,0,1,0,1
4520,Smilax Zeylanica leaves,348.2,94.48,3.66,16.11,25.15,90.92,0,1,0,0
4521,Smilax Zeylanica leaves,305.34,28.72,5.1,82.15,48.73,49.88,0,0,1,0
4522,Smilax Zeylanica leaves,212.59,39.01,9.34,46.71,39.82,17.78,0,0,0,0
4523,Smilax Zeylanica leaves,214.59,42.4,5.83,27.49,30.28,26.75,0,0,0,0
4524,Smilax Zeylanica leaves,510.65,81.08,7.0,24.34,31.22,96.81,1,1,0,0
4525,Smilax Zeylanica leaves,405.7,77.73,8.46,95.09,34.5,52.87,0,1,1,0
4526,Smilax Zeylanica leaves,682.25,81.49,4.38,78.78,54.6,27.79,1,1,1,1
4527,Smilax Zeylanica leaves,498.89,23.47,6.56,64.77,59.78,59.99,0,0,1,1
4528,Smilax Zeylanica leaves,317.63,34.15,1.09,59.32,45.4,47.99,0,0,1,0
4529,Smilax Zeylanica leaves,608.19,65.66,1.2,35.08,46.8,66.45,1,1,0,0
4530,Smilax Zeylanica leaves,701.95,30.14,8.85,94.89,61.02,49.77,1,0,1,1
4531,Smilax Zeylanica leaves,297.41,29.48,8.53,48.03,24.52,51.62,0,0,0,0
4532,Smilax Zeylanica leaves,660.59,26.66,1.96,34.86,32.84,78.7,1,0,0,0
4533,Smilax Zeylanica leaves,624.72,45.43,5.72,96.08,40.91,92.77,1,0,1,0
4534,Smilax Zeylanica leaves,577.33,36.86,5.56,85.91,58.66,57.59,1,0,1,1
4535,Smilax Zeylanica leaves,536.51,48.56,3.92,86.46,21.67,18.82,1,0,1,0
4536,Smilax Zeylanica leaves,319.88,16.75,4.98,54.05,60.86,1.46,0,0,1,1
4537,Smilax Zeylanica leaves,518.08,86.76,3.06,27.35,57.25,78.06,1,1,0,1
4538,Smilax Zeylanica leaves,576.47,84.72,4.56,28.49,78.99,2.66,1,1,0,1
4539,Smilax Zeylanica leaves,560.76,96.77,5.44,42.54,64.3,35.67,1,1,0,1
4540,Smilax Zeylanica leaves,770.39,75.59,9.27,83.08,43.59,72.48,1,1,1,0
4541,Smilax Zeylanica leaves,792.16,95.44,5.99,37.95,66.42,19.23,1,1,0,1
4542,Smilax Zeylanica leaves,414.9,45.18,5.52,75.08,55.87,92.85,0,0,1,1
4543,Smilax Zeylanica leaves,678.81,60.52,7.74,9.31,50.11,92.17,1,1,0,1
4544,Smilax Zeylanica leaves,704.45,91.01,9.82,3.01,21.02,48.38,1,1,0,0
4545,Smilax Zeylanica leaves,471.89,36.11,9.05,27.6,50.96,69.64,0,0,0,1
4546,Smilax Zeylanica leaves,587.56,47.94,2.53,3.39,26.96,65.28,1,0,0,0
4547,Smilax Zeylanica leaves,728.04,51.04,2.21,5.29,64.8,81.71,1,1,0,1
4548,Smilax Zeylanica leaves,367.92,90.41,6.02,81.35,69.77,39.06,0,1,1,1
4549,Smilax Zeylanica leaves,384.25,11.43,2.36,35.27,48.59,81.4,0,0,0,0
4550,Smilax Zeylanica leaves,721.63,88.42,4.72,81.38,48.77,23.07,1,1,1,0
4551,Smilax Zeylanica leaves,379.49,43.32,9.52,3.74,70.99,12.94,0,0,0,1
4552,Smilax Zeylanica leaves,760.31,83.43,7.1,48.75,29.5,61.79,1,1,0,0
4553,Smilax Zeylanica leaves,222.5,17.86,9.46,31.73,54.1,34.74,0,0,0,1
4554,Smilax Zeylanica leaves,458.44,17.1,1.74,6.04,21.49,33.2,0,0,0,0
4555,Smilax Zeylanica leaves,605.8,52.4,4.06,36.02,20.42,83.36,1,1,0,0
4556,Smilax Zeylanica leaves,355.01,59.75,8.51,78.36,52.35,66.66,0,1,1,1
4557,Smilax Zeylanica leaves,724.4,21.96,8.93,34.04,62.01,60.71,1,0,0,1
4558,Smilax Zeylanica leaves,302.98,42.83,9.53,86.97,55.84,78.51,0,0,1,1
4559,Smilax Zeylanica leaves,751.0,64.18,5.27,50.8,39.5,25.87,1,1,1,0
4560,Smilax Zeylanica leaves,327.21,93.73,8.25,75.91,63.62,7.83,0,1,1,1
4561,Smilax Zeylanica leaves,669.7,47.51,9.99,16.34,25.71,72.77,1,0,0,0
4562,Smilax Zeylanica leaves,270.49,87.9,3.93,39.57,55.4,61.54,0,1,0,1
4563,Smilax Zeylanica leaves,345.87,61.85,5.08,38.48,68.09,32.97,0,1,0,1
4564,Smilax Zeylanica leaves,719.09,65.1,5.68,76.68,49.57,56.39,1,1,1,0
4565,Smilax Zeylanica leaves,790.75,88.47,5.91,83.05,68.71,78.45,1,1,1,1
4566,Smilax Zeylanica leaves,372.59,75.41,8.94,58.91,69.47,99.13,0,1,1,1
4567,Smilax Zeylanica leaves,219.88,90.43,1.55,79.02,40.45,40.95,0,1,1,0
4568,Smilax Zeylanica leaves,370.02,37.94,2.66,90.22,39.02,74.79,0,0,1,0
4569,Smilax Zeylanica leaves,629.23,26.55,5.02,84.64,50.53,42.09,1,0,1,1
4570,Smilax Zeylanica leaves,217.88,48.27,2.0,83.29,28.06,41.66,0,0,1,0
4571,Smilax Zeylanica leaves,520.98,12.21,2.19,93.65,64.48,63.06,1,0,1,1
4572,Smilax Zeylanica leaves,752.29,53.22,7.92,61.05,58.84,94.36,1,1,1,1
4573,Smilax Zeylanica leaves,593.91,38.06,7.19,81.89,29.76,19.7,1,0,1,0
4574,Smilax Zeylanica leaves,480.64,50.78,4.46,13.91,25.06,94.43,0,1,0,0
4575,Smilax Zeylanica leaves,602.0,91.14,4.9,76.72,22.81,18.04,1,1,1,0
4576,Smilax Zeylanica leaves,600.39,48.74,2.54,68.8,27.11,87.09,1,0,1,0
4577,Smilax Zeylanica leaves,519.15,38.63,8.52,15.11,71.19,61.54,1,0,0,1
4578,Smilax Zeylanica leaves,441.71,87.97,1.4,48.13,68.38,57.4,0,1,0,1
4579,Smilax Zeylanica leaves,588.24,76.26,3.26,16.11,35.34,28.69,1,1,0,0
4580,Smilax Zeylanica leaves,296.17,35.83,7.93,33.41,51.58,14.51,0,0,0,1
4581,Smilax Zeylanica leaves,694.01,67.02,1.32,9.91,61.02,86.67,1,1,0,1
4582,Smilax Zeylanica leaves,379.55,50.42,6.19,21.78,62.47,88.09,0,1,0,1
4583,Smilax Zeylanica leaves,541.14,85.83,3.44,53.56,43.27,60.71,1,1,1,0
4584,Smilax Zeylanica leaves,590.58,63.59,3.66,67.26,27.54,68.42,1,1,1,0
4585,Smilax Zeylanica leaves,354.54,70.1,7.46,32.46,47.42,78.83,0,1,0,0
4586,Smilax Zeylanica leaves,521.67,18.82,7.0,18.14,39.87,84.48,1,0,0,0
4587,Smilax Zeylanica leaves,702.31,18.42,2.63,83.41,27.94,52.06,1,0,1,0
4588,Smilax Zeylanica leaves,504.55,23.62,6.42,19.58,59.19,87.79,1,0,0,1
4589,Smilax Zeylanica leaves,662.22,69.49,8.03,9.14,21.29,80.42,1,1,0,0
4590,Smilax Zeylanica leaves,480.07,70.54,6.83,43.67,56.93,23.7,0,1,0,1
4591,Smilax Zeylanica leaves,666.41,14.14,1.68,36.88,24.93,3.57,1,0,0,0
4592,Smilax Zeylanica leaves,483.93,13.49,7.24,58.51,56.07,13.77,0,0,1,1
4593,Smilax Zeylanica leaves,358.82,73.26,2.75,59.16,23.63,46.76,0,1,1,0
4594,Smilax Zeylanica leaves,522.27,65.51,6.1,32.66,34.38,82.53,1,1,0,0
4595,Smilax Zeylanica leaves,714.2,30.65,7.04,83.02,48.99,8.86,1,0,1,0
4596,Smilax Zeylanica leaves,561.33,58.81,3.23,35.69,45.41,89.45,1,1,0,0
4597,Smilax Zeylanica leaves,503.46,72.6,9.17,52.59,63.78,74.96,1,1,1,1
4598,Smilax Zeylanica leaves,565.17,31.23,3.14,35.51,59.96,77.59,1,0,0,1
4599,Smilax Zeylanica leaves,233.2,80.67,7.39,59.43,39.69,21.14,0,1,1,0
4600,Smilax Zeylanica leaves,780.79,53.12,8.57,98.44,37.33,98.33,1,1,1,0
4601,Smilax Zeylanica leaves,793.62,34.87,3.53,65.81,36.92,78.34,1,0,1,0
4602,Smilax Zeylanica leaves,755.33,13.86,7.94,1.86,36.98,33.63,1,0,0,0
4603,Smilax Zeylanica leaves,592.31,42.7,1.43,36.57,20.28,20.78,1,0,0,0
4604,Smilax Zeylanica leaves,338.61,78.22,9.04,41.26,21.91,64.76,0,1,0,0
4605,Smilax Zeylanica leaves,343.47,52.36,8.1,61.9,48.48,30.0,0,1,1,0
4606,Smilax Zeylanica leaves,221.7,37.35,9.24,64.96,66.56,66.97,0,0,1,1
4607,Smilax Zeylanica leaves,549.08,96.92,2.86,38.16,40.39,24.11,1,1,0,0
4608,Smilax Zeylanica leaves,465.54,42.08,1.83,8.7,68.28,11.6,0,0,0,1
4609,Smilax Zeylanica leaves,378.9,32.92,5.38,57.2,79.18,67.89,0,0,1,1
4610,Smilax Zeylanica leaves,554.19,10.55,6.76,99.48,77.84,29.7,1,0,1,1
4611,Smilax Zeylanica leaves,333.28,14.42,7.52,16.8,35.8,62.42,0,0,0,0
4612,Smilax Zeylanica leaves,481.07,79.06,3.06,36.07,61.93,78.41,0,1,0,1
4613,Smilax Zeylanica leaves,595.52,94.51,1.94,98.67,51.1,88.56,1,1,1,1
4614,Smilax Zeylanica leaves,720.56,25.89,2.58,96.46,44.87,83.0,1,0,1,0
4615,Smilax Zeylanica leaves,741.79,38.77,4.42,21.73,75.78,76.42,1,0,0,1
4616,Smilax Zeylanica leaves,208.4,33.49,6.98,68.64,60.31,55.76,0,0,1,1
4617,Smilax Zeylanica leaves,565.13,64.89,1.31,87.63,45.66,59.25,1,1,1,0
4618,Smilax Zeylanica leaves,586.29,91.76,5.62,97.9,32.36,49.16,1,1,1,0
4619,Smilax Zeylanica leaves,230.17,76.98,8.96,3.68,29.33,12.0,0,1,0,0
4620,Smilax Zeylanica leaves,565.07,80.31,2.84,38.29,45.94,52.55,1,1,0,0
4621,Smilax Zeylanica leaves,585.82,15.1,9.54,19.32,37.56,68.45,1,0,0,0
4622,Smilax Zeylanica leaves,438.88,82.12,8.6,30.33,22.11,86.13,0,1,0,0
4623,Smilax Zeylanica leaves,790.47,38.21,3.85,77.32,24.02,43.07,1,0,1,0
4624,Smilax Zeylanica leaves,374.96,58.71,7.18,2.42,34.49,17.21,0,1,0,0
4625,Smilax Zeylanica leaves,357.06,68.21,9.88,79.8,54.28,65.71,0,1,1,1
4626,Smilax Zeylanica leaves,414.73,61.6,1.36,7.24,62.02,80.54,0,1,0,1
4627,Smilax Zeylanica leaves,331.2,45.07,4.02,47.94,50.1,45.51,0,0,0,1
4628,Smilax Zeylanica leaves,704.18,62.52,1.38,45.74,62.82,98.12,1,1,0,1
4629,Smilax Zeylanica leaves,490.88,39.15,5.2,0.85,69.98,52.67,0,0,0,1
4630,Smilax Zeylanica leaves,456.7,30.15,1.05,59.73,44.1,82.03,0,0,1,0
4631,Smilax Zeylanica leaves,346.93,56.98,1.31,53.54,66.38,6.53,0,1,1,1
4632,Smilax Zeylanica leaves,636.7,99.66,4.69,56.43,37.44,22.83,1,1,1,0
4633,Smilax Zeylanica leaves,465.49,92.38,5.65,27.53,25.82,5.87,0,1,0,0
4634,Smilax Zeylanica leaves,706.76,54.6,4.22,14.58,68.77,13.49,1,1,0,1
4635,Smilax Zeylanica leaves,213.69,63.11,4.37,81.33,26.13,33.16,0,1,1,0
4636,Smilax Zeylanica leaves,712.56,13.33,9.88,93.22,27.37,14.16,1,0,1,0
4637,Smilax Zeylanica leaves,244.32,71.79,4.53,62.28,50.35,13.22,0,1,1,1
4638,Smilax Zeylanica leaves,405.14,49.74,9.25,48.25,49.94,86.49,0,0,0,0
4639,Smilax Zeylanica leaves,636.67,78.41,2.46,4.4,66.17,25.5,1,1,0,1
4640,Smilax Zeylanica leaves,239.4,47.27,3.86,37.95,41.53,58.75,0,0,0,0
4641,Smilax Zeylanica leaves,254.48,13.26,1.9,79.04,53.69,67.65,0,0,1,1
4642,Smilax Zeylanica leaves,500.34,49.82,8.39,12.28,22.22,70.71,1,0,0,0
4643,Smilax Zeylanica leaves,773.9,61.28,5.94,42.34,21.91,67.31,1,1,0,0
4644,Smilax Zeylanica leaves,769.45,38.57,4.91,69.53,69.86,5.14,1,0,1,1
4645,Smilax Zeylanica leaves,709.27,11.02,8.72,19.33,30.79,43.37,1,0,0,0
4646,Smilax Zeylanica leaves,352.96,52.07,7.14,29.13,79.58,7.62,0,1,0,1
4647,Smilax Zeylanica leaves,743.23,28.08,1.98,98.39,74.13,88.88,1,0,1,1
4648,Smilax Zeylanica leaves,292.68,11.83,5.63,33.56,58.28,75.47,0,0,0,1
4649,Smilax Zeylanica leaves,456.3,12.87,4.48,74.04,27.16,2.68,0,0,1,0
4650,Smilax Zeylanica leaves,221.34,91.7,9.34,67.06,57.2,64.75,0,1,1,1
4651,Smilax Zeylanica leaves,728.44,99.65,3.5,85.9,28.38,59.5,1,1,1,0
4652,Smilax Zeylanica leaves,377.84,84.09,5.5,15.68,45.6,91.68,0,1,0,0
4653,Smilax Zeylanica leaves,772.28,50.91,2.07,29.26,57.27,68.77,1,1,0,1
4654,Smilax Zeylanica leaves,443.2,67.95,8.35,36.6,33.3,5.29,0,1,0,0
4655,Smilax Zeylanica leaves,472.54,30.26,1.2,52.85,28.45,28.78,0,0,1,0
4656,Smilax Zeylanica leaves,613.05,50.11,5.98,9.35,52.14,53.66,1,1,0,1
4657,Smilax Zeylanica leaves,386.58,67.38,2.78,70.62,41.68,89.74,0,1,1,0
4658,Smilax Zeylanica leaves,783.86,15.65,8.89,97.53,75.37,89.15,1,0,1,1
